"Emotion","Exp_ID","IMDFblankISI_jitter","NT_ID","Object","Scene","Set_ID","TBF_ID","TBR_ID","TNTfixation_jitter","T_ID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color","color_backend","compensation","condition","coordinates","correct","correct_TNT_fMRI_instruct","correct_TNT_fMRI_intrusionrating_response","correct_refresher_instruct","correct_standby","count_BREAK","count_CHANGELOG","count_IMDF_fMRI_NULL","count_IMDF_fMRI_blankISI","count_IMDF_fMRI_blockloop","count_IMDF_fMRI_blockloop_practice","count_IMDF_fMRI_fixation","count_IMDF_fMRI_instruct","count_IMDF_fMRI_jitterblankISIscript","count_IMDF_fMRI_scene","count_IMDF_fMRI_sceneobject","count_IMDF_fMRI_trialsequence","count_IMDF_fMRI_trialsequence_practice","count_IMDF_instruct","count_IMDF_practice_instruct","count_Questions_for_CVS","count_TNTF_fMRI","count_TNTF_fMRI_blocksequence","count_TNTF_fMRI_jitteredfixationscript","count_TNT_fMRI_NULL","count_TNT_fMRI_blockloop","count_TNT_fMRI_cue","count_TNT_fMRI_instruct","count_TNT_fMRI_intrusionrating","count_TNT_fMRI_intrusionrating_response","count_TNT_fMRI_jitteredfixation","count_TNT_fMRI_trialsequence","count_add_timeremaining","count_blank_before_t_presses","count_calculate_time_remaining","count_define_constants","count_determine_end_run","count_determine_instruction","count_experiment","count_fixation","count_logger","count_new_logger","count_pair","count_pulse","count_refresher_block_loop","count_refresher_instruct","count_refresher_trial_sequence","count_scaling_factors","count_standby","count_todo_new","count_wait","count_wait_pulse","datetime","description","disable_garbage_collection","empty_column","end_x_fixationline","end_y_fixationline","exp_ID","experiment_file","experiment_path","filler","filler_type","fixationdimension","fixationwidth","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction_msg","keyboard_backend","live_row","live_row_TNTF_fMRI","live_row_TNT_fMRI_blockloop","logfile","main_run","mouse_backend","neg_ID","neu_ID","null_ID","opensesame_codename","opensesame_version","order","pair_ID","pp_ID","psychopy_screen","psychopy_waitblanking","remember_condition","repeat_cycle","repetition","response","response_BREAK","response_IMDF_instruct","response_IMDF_practice_instruct","response_TNT_fMRI_instruct","response_TNT_fMRI_intrusionrating_response","response_refresher_instruct","response_standby","response_time","response_time_BREAK","response_time_IMDF_instruct","response_time_IMDF_practice_instruct","response_time_TNT_fMRI_instruct","response_time_TNT_fMRI_intrusionrating_response","response_time_refresher_instruct","response_time_standby","round_decimals","run_ended","sampler_backend","scale_object_IMDF","scale_object_cue","scale_object_refesher","scale_scene_IMDF","scale_scene_refresher","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","start_x_fixationline","start_y_fixationline","subject_nr","subject_parity","think_condition","time_BREAK","time_CHANGELOG","time_IMDF_fMRI_NULL","time_IMDF_fMRI_blankISI","time_IMDF_fMRI_blockloop","time_IMDF_fMRI_blockloop_practice","time_IMDF_fMRI_fixation","time_IMDF_fMRI_instruct","time_IMDF_fMRI_jitterblankISIscript","time_IMDF_fMRI_scene","time_IMDF_fMRI_sceneobject","time_IMDF_fMRI_trialsequence","time_IMDF_fMRI_trialsequence_practice","time_IMDF_instruct","time_IMDF_practice_instruct","time_Questions_for_CVS","time_TNTF_fMRI","time_TNTF_fMRI_blocksequence","time_TNTF_fMRI_jitteredfixationscript","time_TNT_fMRI_NULL","time_TNT_fMRI_blockloop","time_TNT_fMRI_cue","time_TNT_fMRI_instruct","time_TNT_fMRI_intrusionrating","time_TNT_fMRI_intrusionrating_response","time_TNT_fMRI_jitteredfixation","time_TNT_fMRI_trialsequence","time_add_timeremaining","time_blank_before_t_presses","time_calculate_time_remaining","time_define_constants","time_determine_end_run","time_determine_instruction","time_experiment","time_fixation","time_logger","time_new_logger","time_pair","time_pulse","time_refresher_block_loop","time_refresher_instruct","time_refresher_trial_sequence","time_scaling_factors","time_standby","time_todo_new","time_wait","time_wait_pulse","timeout_keypress","timeremaining","title","total_correct","total_response_time","total_responses","trial_count","uniform_coordinates","width"
"neu","TNT_scanner","NA","9999","pencilsharpener02a.jpg","neutral_022.jpg","2","NA","NA","2200","34","undefined","undefined","3000.0544829963474","3000.0544829963474","black","yes","psycho","psycho","red","psycho","0","NT_neu","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","85","14","0","70","0","85","85","85","85","23","NA","85","0","85","NA","0","0","85","NA","NA","88","0","0","NA","0","90","0","1","88","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","85","0","85","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","58","9999","57","Lentiform Loewenfeld","3.3.9b1","NA","33","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0544829963474","NA","NA","NA","455.0347249896731","3000.0544829963474","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","843499.6236299921","689041.5874409955","12946.29786600126","847758.2032319915","10599.490644002799","851837.5219110021","851847.1330269967","844501.933291991","843499.5390289987","830381.8957879994","NA","854847.4287220015","7071.771942995838","854847.5090010033","NA","1384.248722999473","7071.747333990061","854847.5279739941","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.05448299634736031","TNT_IMDF_fMRI","0","3000.0544829963474","1","86","yes","1024"
"None","TNT_scanner","NA","","","","2","NA","NA","2600","","undefined","undefined","3000.0544829963474","3000.0544829963474","black","yes","psycho","psycho","None","psycho","0","NULL","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","86","15","0","70","0","86","86","86","86","24","NA","86","0","86","NA","0","0","86","NA","NA","89","0","0","NA","0","91","0","1","89","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","86","0","86","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","","","9999","Lentiform Loewenfeld","3.3.9b1","NA","","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","0","NA","NA","NA","455.0347249896731","3000.0544829963474","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","855030.0086399948","859643.3470319898","12946.29786600126","847758.2032319915","10599.490644002799","851837.5219110021","851847.1330269967","856031.0033900023","855029.8928929988","863650.6159959972","NA","862646.1672970036","7071.771942995838","866654.2134449992","NA","1384.248722999473","7071.747333990061","866654.2424810032","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","3000","TNT_IMDF_fMRI","0","3000.0544829963474","1","87","yes","1024"
"neg","TNT_scanner","NA","55","safetypin.jpg","8480_people_fear.jpg","2","NA","NA","2600","9999","undefined","undefined","3000.0325169967255","3000.0325169967255","black","yes","psycho","psycho","red","psycho","0","NT_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","87","15","0","71","0","87","87","87","87","24","NA","87","0","87","NA","0","0","87","NA","NA","90","0","0","NA","0","92","0","1","90","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","87","0","87","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","31","30","Lentiform Loewenfeld","3.3.9b1","NA","18","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0325169967255","NA","NA","NA","455.0347249896731","3000.0325169967255","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","866839.8230820021","859643.3470319898","12946.29786600126","871489.310178993","10599.490644002799","875494.151011997","875494.5521780028","867841.0241149977","866839.7423440038","863650.6159959972","NA","878494.8267659929","7071.771942995838","878494.9012379948","NA","1384.248722999473","7071.747333990061","878494.9196779926","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.03251699672546238","TNT_IMDF_fMRI","0","3000.0325169967255","1","88","yes","1024"
"neg","TNT_scanner","NA","9999","dice05a.jpg","9050_people_accideNT.jpg","2","NA","NA","1800","56","undefined","undefined","3000.07499899948","3000.07499899948","black","yes","psycho","psycho","green","psycho","0","T_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","88","15","0","72","0","88","88","88","88","24","NA","88","0","88","NA","0","0","88","NA","NA","91","0","0","NA","0","93","0","1","91","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","88","0","88","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","56","79","Lentiform Loewenfeld","3.3.9b1","NA","43","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.07499899948","NA","NA","NA","455.0347249896731","3000.07499899948","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","878684.7983499902","859643.3470319898","12946.29786600126","882535.0198639935","10599.490644002799","886540.8903770003","886541.7738410033","879685.837832003","878684.7174659924","863650.6159959972","NA","889542.1368679963","7071.771942995838","889542.2096050024","NA","1384.248722999473","7071.747333990061","889542.2280929924","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.07499899948015809","TNT_IMDF_fMRI","0","3000.07499899948","1","89","yes","1024"
"neu","TNT_scanner","NA","30","radio02.jpg","neutral_331.jpg","2","NA","NA","2600","9999","undefined","undefined","3000.116329989396","3000.116329989396","black","yes","psycho","psycho","red","psycho","0","NT_neu","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","89","15","0","73","0","89","89","89","89","24","NA","89","0","89","NA","0","0","89","NA","NA","92","0","0","NA","0","94","0","1","92","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","89","0","89","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","30","9999","5","Lentiform Loewenfeld","3.3.9b1","NA","5","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.116329989396","NA","NA","NA","455.0347249896731","3000.116329989396","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","889722.3258589947","859643.3470319898","12946.29786600126","894368.8039749977","10599.490644002799","898373.4371669998","898374.9682490015","890723.4214839991","889722.2432269918","863650.6159959972","NA","901375.318698003","7071.771942995838","901375.3898400028","NA","1384.248722999473","7071.747333990061","901375.4079619976","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.11632998939603567","TNT_IMDF_fMRI","0","3000.116329989396","1","90","yes","1024"
"None","TNT_scanner","NA","","","","2","NA","NA","1800","","undefined","undefined","3000.116329989396","3000.116329989396","black","yes","psycho","psycho","None","psycho","0","NULL","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","90","16","0","73","0","90","90","90","90","25","NA","90","0","90","NA","0","0","90","NA","NA","93","0","0","NA","0","95","0","1","93","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","90","0","90","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","","","9999","Lentiform Loewenfeld","3.3.9b1","NA","","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","0","NA","NA","NA","455.0347249896731","3000.116329989396","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","None","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","901545.8023319952","905354.8208900029","12946.29786600126","894368.8039749977","10599.490644002799","898373.4371669998","898374.9682490015","902546.7984830029","901545.7146989938","909362.9616319959","NA","908358.1464729941","7071.771942995838","912366.1441099975","NA","1384.248722999473","7071.747333990061","912366.174884999","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","3000","TNT_IMDF_fMRI","0","3000.116329989396","1","91","yes","1024"
"neg","TNT_scanner","NA","52","key01.jpg","1033_animal_fearanddisgust.jpg","2","NA","NA","1400","9999","undefined","undefined","3007.244788008393","3007.244788008393","black","yes","psycho","psycho","green","psycho","0","T_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","91","16","0","74","0","91","91","91","91","25","NA","91","0","91","NA","0","0","91","NA","NA","94","0","0","NA","0","96","0","1","94","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","91","0","91","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","28","27","Lentiform Loewenfeld","3.3.9b1","NA","15","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3007.244788008393","NA","NA","NA","455.0347249896731","3007.244788008393","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","912547.4151929957","905354.8208900029","12946.29786600126","915998.2765659952","10599.490644002799","920005.5750890024","920006.7178649915","913548.7613790028","912547.3293550021","909362.9616319959","NA","923023.791642001","7071.771942995838","923023.8616179995","NA","1384.248722999473","7071.747333990061","923023.8798999926","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-7.2447880083927885","TNT_IMDF_fMRI","0","3007.244788008393","1","92","yes","1024"
"neg","TNT_scanner","NA","9999","pillow02b.jpg","2700._people_crying_sad.jpg","2","NA","NA","1800","57","undefined","undefined","3000.0910129892873","3000.0910129892873","black","yes","psycho","psycho","red","psycho","0","NT_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","92","16","0","75","0","92","92","92","92","25","NA","92","0","92","NA","0","0","92","NA","NA","95","0","0","NA","0","97","0","1","95","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","92","0","92","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","57","80","Lentiform Loewenfeld","3.3.9b1","NA","44","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0910129892873","NA","NA","NA","455.0347249896731","3000.0910129892873","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","923222.421612998","905354.8208900029","12946.29786600126","927073.2368159952","10599.490644002799","931078.655780002","931079.7859000013","924224.307572993","923222.335005994","909362.9616319959","NA","934080.1853839948","7071.771942995838","934080.2871939959","NA","1384.248722999473","7071.747333990061","934080.3099999903","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.09101298928726465","TNT_IMDF_fMRI","0","3000.0910129892873","1","93","yes","1024"
"neg","TNT_scanner","NA","9999","ruler05.jpg","1201_animal_fearanddisgust.jpg","2","NA","NA","1400","50","undefined","undefined","3000.0382870057365","3000.0382870057365","black","yes","psycho","psycho","red","psycho","0","NT_neg","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","93","16","0","76","0","93","93","93","93","25","NA","93","0","93","NA","0","0","93","NA","NA","96","0","0","NA","0","98","0","1","96","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","93","0","93","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","9999","50","73","Lentiform Loewenfeld","3.3.9b1","NA","37","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0382870057365","NA","NA","NA","455.0347249896731","3000.0382870057365","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","NT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","934257.9642100027","905354.8208900029","12946.29786600126","937753.5400569905","10599.490644002799","941761.2516880035","941761.6875349922","935259.1575039987","934257.8791790002","909362.9616319959","NA","944761.9912549999","7071.771942995838","944762.0762110018","NA","1384.248722999473","7071.747333990061","944762.0939569897","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.038287005736492574","TNT_IMDF_fMRI","0","3000.0382870057365","1","94","yes","1024"
"neu","TNT_scanner","NA","33","fan.jpg","neutral_706.jpg","2","NA","NA","1400","9999","undefined","undefined","3000.0716389913578","3000.0716389913578","black","yes","psycho","psycho","green","psycho","0","T_neu","uniform","undefined","undefined","undefined","undefined","undefined","0","0","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","94","16","0","77","0","94","94","94","94","25","NA","94","0","94","NA","0","0","94","NA","NA","97","0","0","NA","0","99","0","1","97","ma 12 apr 2021 21:02:04 CEST","A template containing a practice and an experimental phase","yes","","30","30","TNT_scanner","TNTF_fMRI.osexp","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files","no","","60","4","no","mono","no","20","no","white","no","no","768","NA","psycho","94","0","94","/home/lotje/Documents/Research, teaching and programming/OpenSesame/Scripts/Others/Claudius Schroeder/TNTF2021/experimental files/quickrun.csv","first","psycho","33","9999","8","Lentiform Loewenfeld","3.3.9b1","NA","8","34","1","yes","NA","0","two","None","NA","NA","NA","t","None","t","space","3000.0716389913578","NA","NA","NA","455.0347249896731","3000.0716389913578","151.53183000802528","1795.5807340040337","2","no","psycho","0.5","0.2","0.2","1","0.6","1024","2","48000","-16","experiment","-30","-30","999","odd","T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12945.84983799723","12946.26125099603","945003.3339999936","905354.8208900029","12946.29786600126","948450.2555340005","10599.490644002799","952456.256696998","952457.1544479986","946007.4647519941","945003.2592909993","909362.9616319959","NA","955457.4638659979","7071.771942995838","955457.532911998","NA","1384.248722999473","7071.747333990061","955457.5509069982","NA","NA","631410.2361409896","NA","1895.899772993289","NA","7071.784529995057","629595.5825569981","NA","2066.0837100003846","631410.0095710019","3000","-0.07163899135775864","TNT_IMDF_fMRI","0","3000.0716389913578","1","95","yes","1024"
